image_path,label
bad_images\bad_12_0_0_20170103200900511.jpg.chip.jpg,Bad
good_images\12_0_0_20170103201859385.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170103201859385.jpg.chip.jpg,Bad
good_images\12_0_0_20170104013257914.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170104013257914.jpg.chip.jpg,Bad
good_images\12_0_0_20170109213205384.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170109213205384.jpg.chip.jpg,Bad
good_images\12_0_0_20170110215606404.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110215606404.jpg.chip.jpg,Bad
good_images\12_0_0_20170110215739155.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110215739155.jpg.chip.jpg,Bad
good_images\12_0_0_20170110220108459.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110220108459.jpg.chip.jpg,Bad
good_images\12_0_0_20170110221819113.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110221819113.jpg.chip.jpg,Bad
good_images\12_0_0_20170110224603045.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110224603045.jpg.chip.jpg,Bad
good_images\12_0_0_20170110224804208.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110224804208.jpg.chip.jpg,Bad
good_images\12_0_0_20170110224833703.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110224833703.jpg.chip.jpg,Bad
good_images\12_0_0_20170110224843637.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110224843637.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225028524.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225028524.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225257257.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225257257.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225330874.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225330874.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225348936.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225348936.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225540554.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225540554.jpg.chip.jpg,Bad
good_images\12_0_0_20170110225553717.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110225553717.jpg.chip.jpg,Bad
good_images\12_0_0_20170110232735095.jpg.chip.jpg,Good
bad_images\bad_12_0_0_20170110232735095.jpg.chip.jpg,Bad
good_images\12_0_1_20170110224244673.jpg.chip.jpg,Good
bad_images\bad_12_0_1_20170110224244673.jpg.chip.jpg,Bad
good_images\12_0_1_20170110225335956.jpg.chip.jpg,Good
bad_images\bad_12_0_1_20170110225335956.jpg.chip.jpg,Bad
good_images\12_0_2_20161219212833549.jpg.chip.jpg,Good
bad_images\bad_12_0_2_20161219212833549.jpg.chip.jpg,Bad
good_images\12_0_2_20170104012525810.jpg.chip.jpg,Good
bad_images\bad_12_0_2_20170104012525810.jpg.chip.jpg,Bad
good_images\12_0_2_20170104013228314.jpg.chip.jpg,Good
bad_images\bad_12_0_2_20170104013228314.jpg.chip.jpg,Bad
good_images\12_0_2_20170105000510274.jpg.chip.jpg,Good
bad_images\bad_12_0_2_20170105000510274.jpg.chip.jpg,Bad
good_images\12_0_3_20170104013451506.jpg.chip.jpg,Good
bad_images\bad_12_0_3_20170104013451506.jpg.chip.jpg,Bad
good_images\12_0_3_20170104225715968.jpg.chip.jpg,Good
bad_images\bad_12_0_3_20170104225715968.jpg.chip.jpg,Bad
good_images\12_0_3_20170104225802393.jpg.chip.jpg,Good
bad_images\bad_12_0_3_20170104225802393.jpg.chip.jpg,Bad
good_images\12_0_3_20170104230255729.jpg.chip.jpg,Good
bad_images\bad_12_0_3_20170104230255729.jpg.chip.jpg,Bad
good_images\12_0_4_20170103200538198.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103200538198.jpg.chip.jpg,Bad
good_images\12_0_4_20170103200555927.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103200555927.jpg.chip.jpg,Bad
good_images\12_0_4_20170103200626630.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103200626630.jpg.chip.jpg,Bad
good_images\12_0_4_20170103200908168.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103200908168.jpg.chip.jpg,Bad
good_images\12_0_4_20170103201607807.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103201607807.jpg.chip.jpg,Bad
good_images\12_0_4_20170103201824880.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103201824880.jpg.chip.jpg,Bad
good_images\12_0_4_20170103205745050.jpg.chip.jpg,Good
bad_images\bad_12_0_4_20170103205745050.jpg.chip.jpg,Bad
good_images\12_1_0_20170102234319611.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170102234319611.jpg.chip.jpg,Bad
good_images\12_1_0_20170102234723371.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170102234723371.jpg.chip.jpg,Bad
good_images\12_1_0_20170103175441790.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170103175441790.jpg.chip.jpg,Bad
good_images\12_1_0_20170103200659679.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170103200659679.jpg.chip.jpg,Bad
good_images\12_1_0_20170103200711205.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170103200711205.jpg.chip.jpg,Bad
good_images\12_1_0_20170103200742207.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170103200742207.jpg.chip.jpg,Bad
good_images\12_1_0_20170103200944175.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170103200944175.jpg.chip.jpg,Bad
good_images\12_1_0_20170104005520631.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170104005520631.jpg.chip.jpg,Bad
good_images\12_1_0_20170104005712405.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170104005712405.jpg.chip.jpg,Bad
good_images\12_1_0_20170104012017177.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170104012017177.jpg.chip.jpg,Bad
good_images\12_1_0_20170104013219930.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170104013219930.jpg.chip.jpg,Bad
good_images\12_1_0_20170104013410523.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170104013410523.jpg.chip.jpg,Bad
good_images\12_1_0_20170109193530060.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109193530060.jpg.chip.jpg,Bad
good_images\12_1_0_20170109200852145.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109200852145.jpg.chip.jpg,Bad
good_images\12_1_0_20170109200904988.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109200904988.jpg.chip.jpg,Bad
good_images\12_1_0_20170109200926532.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109200926532.jpg.chip.jpg,Bad
good_images\12_1_0_20170109201114375.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109201114375.jpg.chip.jpg,Bad
good_images\12_1_0_20170109201553786.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109201553786.jpg.chip.jpg,Bad
good_images\12_1_0_20170109201611941.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109201611941.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203240213.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203240213.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203306886.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203306886.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203310061.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203310061.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203338340.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203338340.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203424756.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203424756.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203536309.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203536309.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203606169.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203606169.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203628860.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203628860.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203631496.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203631496.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203700059.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203700059.jpg.chip.jpg,Bad
good_images\12_1_0_20170109203709140.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109203709140.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204113685.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204113685.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204206273.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204206273.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204241570.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204241570.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204428993.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204428993.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204431716.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204431716.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204507030.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204507030.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204750280.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204750280.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204805155.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204805155.jpg.chip.jpg,Bad
good_images\12_1_0_20170109204815030.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109204815030.jpg.chip.jpg,Bad
good_images\12_1_0_20170109205043077.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109205043077.jpg.chip.jpg,Bad
good_images\12_1_0_20170109205045850.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109205045850.jpg.chip.jpg,Bad
good_images\12_1_0_20170109205056743.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109205056743.jpg.chip.jpg,Bad
good_images\12_1_0_20170109205104124.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109205104124.jpg.chip.jpg,Bad
good_images\12_1_0_20170109205130906.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109205130906.jpg.chip.jpg,Bad
good_images\12_1_0_20170109212505669.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109212505669.jpg.chip.jpg,Bad
good_images\12_1_0_20170109213526011.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109213526011.jpg.chip.jpg,Bad
good_images\12_1_0_20170109214236402.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109214236402.jpg.chip.jpg,Bad
good_images\12_1_0_20170109214435512.jpg.chip.jpg,Good
bad_images\bad_12_1_0_20170109214435512.jpg.chip.jpg,Bad
good_images\12_1_1_20170109204024091.jpg.chip.jpg,Good
bad_images\bad_12_1_1_20170109204024091.jpg.chip.jpg,Bad
good_images\12_1_1_20170109204809866.jpg.chip.jpg,Good
bad_images\bad_12_1_1_20170109204809866.jpg.chip.jpg,Bad
good_images\12_1_1_20170109214204794.jpg.chip.jpg,Good
bad_images\bad_12_1_1_20170109214204794.jpg.chip.jpg,Bad
good_images\12_1_1_20170109214642524.jpg.chip.jpg,Good
bad_images\bad_12_1_1_20170109214642524.jpg.chip.jpg,Bad
good_images\12_1_2_20170103200649030.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170103200649030.jpg.chip.jpg,Bad
good_images\12_1_2_20170103200922406.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170103200922406.jpg.chip.jpg,Bad
good_images\12_1_2_20170103201240488.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170103201240488.jpg.chip.jpg,Bad
good_images\12_1_2_20170104012405785.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170104012405785.jpg.chip.jpg,Bad
good_images\12_1_2_20170109203838187.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170109203838187.jpg.chip.jpg,Bad
good_images\12_1_2_20170109214246240.jpg.chip.jpg,Good
bad_images\bad_12_1_2_20170109214246240.jpg.chip.jpg,Bad
good_images\12_1_3_20161220222343139.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20161220222343139.jpg.chip.jpg,Bad
good_images\12_1_3_20170104012400657.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104012400657.jpg.chip.jpg,Bad
good_images\12_1_3_20170104013517483.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104013517483.jpg.chip.jpg,Bad
good_images\12_1_3_20170104221704334.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104221704334.jpg.chip.jpg,Bad
good_images\12_1_3_20170104221910239.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104221910239.jpg.chip.jpg,Bad
good_images\12_1_3_20170104223448631.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104223448631.jpg.chip.jpg,Bad
good_images\12_1_3_20170104223643593.jpg.chip.jpg,Good
bad_images\bad_12_1_3_20170104223643593.jpg.chip.jpg,Bad
good_images\12_1_4_20161223230033380.jpg.chip.jpg,Good
bad_images\bad_12_1_4_20161223230033380.jpg.chip.jpg,Bad
good_images\12_1_4_20170103200721583.jpg.chip.jpg,Good
bad_images\bad_12_1_4_20170103200721583.jpg.chip.jpg,Bad
good_images\12_1_4_20170103200804119.jpg.chip.jpg,Good
bad_images\bad_12_1_4_20170103200804119.jpg.chip.jpg,Bad
good_images\12_1_4_20170104011715593.jpg.chip.jpg,Good
bad_images\bad_12_1_4_20170104011715593.jpg.chip.jpg,Bad
good_images\12_1_4_20170109214232071.jpg.chip.jpg,Good
bad_images\bad_12_1_4_20170109214232071.jpg.chip.jpg,Bad
good_images\13_0_0_20170103200413990.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170103200413990.jpg.chip.jpg,Bad
good_images\13_0_0_20170103200550455.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170103200550455.jpg.chip.jpg,Bad
good_images\13_0_0_20170103200631336.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170103200631336.jpg.chip.jpg,Bad
good_images\13_0_0_20170103200856687.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170103200856687.jpg.chip.jpg,Bad
good_images\13_0_0_20170103201032542.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170103201032542.jpg.chip.jpg,Bad
good_images\13_0_0_20170104003724576.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104003724576.jpg.chip.jpg,Bad
good_images\13_0_0_20170104011725761.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104011725761.jpg.chip.jpg,Bad
good_images\13_0_0_20170104012310089.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104012310089.jpg.chip.jpg,Bad
good_images\13_0_0_20170104012320089.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104012320089.jpg.chip.jpg,Bad
good_images\13_0_0_20170104012531409.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104012531409.jpg.chip.jpg,Bad
good_images\13_0_0_20170104013342923.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170104013342923.jpg.chip.jpg,Bad
good_images\13_0_0_20170110220242419.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110220242419.jpg.chip.jpg,Bad
good_images\13_0_0_20170110220458081.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110220458081.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224337867.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224337867.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224531616.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224531616.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224625011.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224625011.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224745977.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224745977.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224751365.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224751365.jpg.chip.jpg,Bad
good_images\13_0_0_20170110224801290.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110224801290.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225045970.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225045970.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225059227.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225059227.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225302179.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225302179.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225307195.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225307195.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225428740.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225428740.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225438328.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225438328.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225447389.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225447389.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225513115.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225513115.jpg.chip.jpg,Bad
good_images\13_0_0_20170110225717809.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110225717809.jpg.chip.jpg,Bad
good_images\13_0_0_20170110232519225.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110232519225.jpg.chip.jpg,Bad
good_images\13_0_0_20170110232526929.jpg.chip.jpg,Good
bad_images\bad_13_0_0_20170110232526929.jpg.chip.jpg,Bad
good_images\13_0_1_20170110232537879.jpg.chip.jpg,Good
bad_images\bad_13_0_1_20170110232537879.jpg.chip.jpg,Bad
good_images\13_0_2_20170103201143159.jpg.chip.jpg,Good
bad_images\bad_13_0_2_20170103201143159.jpg.chip.jpg,Bad
good_images\13_0_2_20170103201417686.jpg.chip.jpg,Good
bad_images\bad_13_0_2_20170103201417686.jpg.chip.jpg,Bad
good_images\13_0_3_20170110232628896.jpg.chip.jpg,Good
bad_images\bad_13_0_3_20170110232628896.jpg.chip.jpg,Bad
good_images\13_0_4_20170103201708406.jpg.chip.jpg,Good
bad_images\bad_13_0_4_20170103201708406.jpg.chip.jpg,Bad
good_images\13_1_0_20170104005742384.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170104005742384.jpg.chip.jpg,Bad
good_images\13_1_0_20170109201102915.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109201102915.jpg.chip.jpg,Bad
good_images\13_1_0_20170109201615837.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109201615837.jpg.chip.jpg,Bad
good_images\13_1_0_20170109201622416.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109201622416.jpg.chip.jpg,Bad
good_images\13_1_0_20170109201711197.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109201711197.jpg.chip.jpg,Bad
good_images\13_1_0_20170109203230286.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109203230286.jpg.chip.jpg,Bad
good_images\13_1_0_20170109203322570.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109203322570.jpg.chip.jpg,Bad
good_images\13_1_0_20170109203635557.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109203635557.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204048554.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204048554.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204055232.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204055232.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204108601.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204108601.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204117086.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204117086.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204128684.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204128684.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204325267.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204325267.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204439327.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204439327.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204849625.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204849625.jpg.chip.jpg,Bad
good_images\13_1_0_20170109204923296.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109204923296.jpg.chip.jpg,Bad
good_images\13_1_0_20170109205049477.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109205049477.jpg.chip.jpg,Bad
good_images\13_1_0_20170109205106776.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109205106776.jpg.chip.jpg,Bad
good_images\13_1_0_20170109205119953.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109205119953.jpg.chip.jpg,Bad
good_images\13_1_0_20170109205237062.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109205237062.jpg.chip.jpg,Bad
good_images\13_1_0_20170109212934682.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109212934682.jpg.chip.jpg,Bad
good_images\13_1_0_20170109213526011.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109213526011.jpg.chip.jpg,Bad
good_images\13_1_0_20170109214314841.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109214314841.jpg.chip.jpg,Bad
good_images\13_1_0_20170109214402325.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109214402325.jpg.chip.jpg,Bad
good_images\13_1_0_20170109214425620.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109214425620.jpg.chip.jpg,Bad
good_images\13_1_0_20170109214635943.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170109214635943.jpg.chip.jpg,Bad
good_images\13_1_0_20170110220422857.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170110220422857.jpg.chip.jpg,Bad
good_images\13_1_0_20170110224453650.jpg.chip.jpg,Good
bad_images\bad_13_1_0_20170110224453650.jpg.chip.jpg,Bad
good_images\13_1_1_20170109203928107.jpg.chip.jpg,Good
bad_images\bad_13_1_1_20170109203928107.jpg.chip.jpg,Bad
good_images\13_1_1_20170109204443201.jpg.chip.jpg,Good
bad_images\bad_13_1_1_20170109204443201.jpg.chip.jpg,Bad
good_images\13_1_2_20170104013444322.jpg.chip.jpg,Good
bad_images\bad_13_1_2_20170104013444322.jpg.chip.jpg,Bad
good_images\13_1_3_20170109205242338.jpg.chip.jpg,Good
bad_images\bad_13_1_3_20170109205242338.jpg.chip.jpg,Bad
good_images\13_1_3_20170109213029072.jpg.chip.jpg,Good
bad_images\bad_13_1_3_20170109213029072.jpg.chip.jpg,Bad
good_images\13_1_4_20170103200733438.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170103200733438.jpg.chip.jpg,Bad
good_images\13_1_4_20170103200913055.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170103200913055.jpg.chip.jpg,Bad
good_images\13_1_4_20170103201542217.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170103201542217.jpg.chip.jpg,Bad
good_images\13_1_4_20170103212548662.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170103212548662.jpg.chip.jpg,Bad
good_images\13_1_4_20170104005210478.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170104005210478.jpg.chip.jpg,Bad
good_images\13_1_4_20170104005323135.jpg.chip.jpg,Good
bad_images\bad_13_1_4_20170104005323135.jpg.chip.jpg,Bad
good_images\14_0_0_20170102234323550.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170102234323550.jpg.chip.jpg,Bad
good_images\14_0_0_20170102234854353.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170102234854353.jpg.chip.jpg,Bad
good_images\14_0_0_20170103200600206.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170103200600206.jpg.chip.jpg,Bad
good_images\14_0_0_20170103200611317.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170103200611317.jpg.chip.jpg,Bad
good_images\14_0_0_20170103200615511.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170103200615511.jpg.chip.jpg,Bad
good_images\14_0_0_20170103201123159.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170103201123159.jpg.chip.jpg,Bad
good_images\14_0_0_20170104011738192.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170104011738192.jpg.chip.jpg,Bad
good_images\14_0_0_20170104012315465.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170104012315465.jpg.chip.jpg,Bad
good_images\14_0_0_20170104012341136.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170104012341136.jpg.chip.jpg,Bad
good_images\14_0_0_20170104013338922.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170104013338922.jpg.chip.jpg,Bad
good_images\14_0_0_20170110220621497.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170110220621497.jpg.chip.jpg,Bad
good_images\14_0_0_20170110220704398.jpg.chip.jpg,Good
bad_images\bad_14_0_0_20170110220704398.jpg.chip.jpg,Bad
good_images\14_0_0_2017011022340900.jpg.chip.jpg,Good
bad_images\bad_14_0_0_2017011022340900.jpg.chip.jpg,Bad
